class,eq_0,eq_10,eq_20,eq_30,eq_40,eq_60,eq_80,eq_120,eq_160,eq_230,eq_300,eq_450,eq_600,eq_900,eq_1200,eq_1800,eq_2400,eq_3700,eq_5000,eq_7500,eq_10000,eq_15000,eq_20000,crestfactor,salience,harmonic_power,percussive_power,harmonic_hits,percussive_hits,fold
0dog_bark,0.042073151868797565,0.032028102414057374,0.03534119668975828,0.05230873733171373,0.21930788106066842,0.20439255968514428,0.24735604452685955,0.30435620392169627,0.9080702650338617,0.44689799710601985,0.7877036635983051,4.256666164549461,49.49796481187212,50.843849575405386,45.334013884428174,37.52189274395296,11.008344163436456,1.7940253861494455,0.8258300237441396,1.687559397895028,0.4487883069439423,0.11131188171556292,0.06044719321131922,7.00676900410086,1,5
1children_playing,7.185887178560702,6.635592765239262,9.941734422045377,6.079072292970452,8.174760861830006,5.269311949536013,5.730459211634651,2.8630054538651724,1.8852501265589166,1.6187077587497303,1.692481912748011,1.1601870157306746,1.1718177239237844,1.1149127501174936,1.712306743032661,1.905618355204535,1.7218855850476618,0.7898921919075738,0.11123701599177005,0.10189942329061143,0.02127646255987944,0.0020073314042821527,0.0016343578417380952,11.940308483440981,1,5
2children_playing,6.597604740693145,6.198449398961355,5.251955474763752,6.161897774830273,5.299951281384146,5.333604714705503,5.835398649729565,2.562814173926715,1.8996693977839776,1.513397652267489,1.4189023989786136,0.8314290076078736,0.6549253194000055,2.3361031031568342,1.0137599214217972,0.9038764214344271,0.47591292443496314,0.3360588781181871,0.0680561944722089,0.03751413997066664,0.011874392754024502,0.002106018788191436,0.0017454682196208192,8.454537547611013,1,5
3children_playing,5.929216415338624,4.385479396013504,5.181443881821563,6.75598355351561,4.01236285563737,7.121255527733152,6.199119193435738,7.561979714533928,2.2311064088312915,2.1329145556782096,2.5535907557041115,6.516323948513345,2.279303081311392,2.3101601451150975,1.7230598901567127,3.1851190485092284,1.6607698862782483,1.329558371353397,0.21918912833329873,0.12388855117195315,0.08048064099785746,0.008066525778535548,0.0017640964058209456,9.255638486655208,1,5
4children_playing,8.53832377169013,4.343636938645402,6.299134208276105,11.781490539438606,6.106677834652071,6.938751401021551,5.581584634704111,3.8848446365315565,2.6730437017624222,2.055397147138224,1.8384560484059747,1.1219382358695664,0.7801306355530677,1.290902516344788,1.2968708937911144,2.1092685331393963,0.8245816421213198,0.6261958758872862,0.10025309737075398,0.05316616070227792,0.018553861835366676,0.0030773191546117746,0.0025978997661409626,6.102388493456896,1,5
5children_playing,7.4273762374745145,4.075533724469991,4.664197329909954,10.550743465681919,10.288432790837117,25.671351640015086,9.746367174975097,5.824355069711721,3.710969838729016,2.3815053197234426,1.6214725137863153,1.1129130840956418,0.7565294843136925,1.0755030116878441,0.9659856043754216,0.8981375671092019,0.5423835257344545,0.3596353364915504,0.0951406548942888,0.052033582793136066,0.020764800074278205,0.00232476042585885,0.0018946489908550955,6.259386780212033,1,5
6children_playing,9.778931914389393,6.268681716735161,10.262206266045172,8.404646865903777,11.896034426338378,8.984428726457455,7.351749583718744,4.862740800511696,3.7361405992410677,2.757141965516833,2.0130790528267326,1.641054522820558,0.9247888527166015,0.932859501296907,0.9382768409480212,1.0916792139956466,0.5024295273243232,0.3755037487722328,0.10699850000836673,0.06476208986751258,0.01618243201489673,0.003307339668829497,0.002675951626000353,4.532840224486307,1,5
7children_playing,10.588216365240099,6.068003429035861,7.6915179398087785,7.736531699545518,10.610281301158034,14.208587491205668,9.08848116951357,5.438531906772584,3.524138397639507,2.379996644720363,1.76375736951629,1.0502497915965583,0.983220031929823,1.440974222128257,1.1478727853772195,0.7040241412825927,0.547845800063049,0.42011120202625674,0.12229278879255163,0.05731917892001588,0.019688686549295138,0.004461412668325015,0.003964718740749471,5.286193412981704,1,5
8children_playing,7.615116098287184,4.686398384575358,5.709313720137384,7.815099387122844,9.547049051293083,15.853897434920523,7.184677791116316,4.461335750771253,2.93631480879314,2.016263562136446,1.5436258313364415,1.014754977006575,0.8155521333633802,1.071498094653526,0.7979194101722125,0.6931100660632745,0.5221772086751411,0.46044664700372373,0.08673466834447267,0.0343753195474893,0.011808612692865728,0.003192231975605966,0.0027617527150533513,6.372009002689037,1,5
9car_horn,0.323588279992829,0.47471963751066104,0.6738197807484771,0.7497739821582824,0.971777546757266,1.2484702022228087,3.772192466248573,8.769545624899008,13.231222430697661,18.19370189690903,36.31759984561192,17.517564035948602,18.210310765905877,6.60991573439469,4.592693637176337,10.026156820211929,1.6215195816428605,1.1155184967379002,1.3276510444961067,1.4391850587447272,0.4508590834863372,0.029459109290228352,0.006733825073005049,5.453504587785643,2,10
10car_horn,0.233442542529828,0.5532317493632479,0.7063039162053195,0.5588850609232976,0.9121168494536954,1.6243366608652963,4.298562170209482,10.220026848088336,15.2087641237365,24.636991113615714,20.277209882622948,24.095591405321834,19.032509595024127,9.583617351054588,5.810309553002892,4.089861161107708,4.039097528165591,1.674738414917389,0.8517275849404977,0.7822257730594818,0.36209325547699595,0.034331078489668355,0.0011463549448874298,6.1991248286117235,2,10
11car_horn,0.11705126306759439,0.2123140000159445,0.3920294163098377,0.37929944993280584,0.6695452791371348,1.0643535460805837,4.4663364162970725,6.666665211311059,6.80189059372369,10.692538383925003,13.007896760302264,8.127706778727491,6.740841437583967,4.449502653197968,3.545954001837368,2.5443410354918954,5.9158207183200755,1.052068811590593,0.8793527952209976,0.602631927108044,0.20416087706416972,0.05910498709908046,0.0017066690902570584,5.043238166541003,2,10
